"Country","Powerplant Name","Capacity (MW)","Latitude","Longitude","Primary Fuel"
"United Kingdom","Green Farm (resubmission)",5,51.9119,1.1535,"Solar"
"United Kingdom","Grove Farm (solar)",3.5,51.0766,-3.2622,"Solar"
"United Kingdom","Grove Solar Park (Phase 1)",5,50.9636,-1.479,"Solar"
"United Kingdom","Grove Solar Park (Phase 2)",11,50.9636,-1.479,"Solar"
"United Kingdom","Gypsom Solar Farm",5,52.7397,-1.1161,"Solar"
"United Kingdom","HENDRA HOLIDAY PARK SOLAR FARM",1.2,50.3996,-5.0556,"Solar"
"United Kingdom","Hadley Farm",4.99698,52.9609,-2.7241,"Solar"
"United Kingdom","Hadley Farm (Orta Membury Solar Farm)",17,51.4806,-1.564,"Solar"
"United Kingdom","Hadlow Solar Park",18.92176,51.1869,0.3409,"Solar"
"United Kingdom","Hafod-Y-Dafal Farm",14,51.7258,-3.1582,"Solar"
"United Kingdom","Haigh Hall Solar Farm (Resubmission)",5,53.7119,-1.5715,"Solar"
"United Kingdom","Hale Farm Solar",12.23156,50.7784,-1.864,"Solar"
"United Kingdom","Hall Farm",5.1,52.0529,-1.1533,"Solar"
"United Kingdom","Hall Farm  East Beckham",10.2,52.9134,1.1868,"Solar"
"United Kingdom","Hall Farm Solar Farm (Newbold Verdon)",5,52.6303,-1.3482,"Solar"
"United Kingdom","Halse Farm",8.2,51.0517,-3.2126,"Solar"
"United Kingdom","Hammond Court Farm",15,51.5389,-2.5314,"Solar"
"United Kingdom","Handley Park - resubmission",5,52.1079,-1.0207,"Solar"
"United Kingdom","Hardingham Solar Farm",14.8,52.6041,1.0351,"Solar"
"United Kingdom","Hardingham Solar Farm - extension",5.2,52.6032,1.0304,"Solar"
"United Kingdom","Hatch Penn Farm PV",1,52.0212,-0.0136,"Solar"
"United Kingdom","Hatchlands Farm",5.2,50.4236,-3.7849,"Solar"
"United Kingdom","Hawkers Farm",2.5,51.2256,-2.7641,"Solar"
"United Kingdom","Hawkers Farm (resubmission)",9.5,51.2244,-2.7639,"Solar"
"United Kingdom","Hawksland Solar",3.1,50.5027,-4.8918,"Solar"
"United Kingdom","Hayford Farm",8.9,52.6895,-2.9445,"Solar"
"United Kingdom","Hayford Farm - extension",8.2,52.6868,-2.942,"Solar"
"United Kingdom","Hazard Farm",6.4,50.4202,-3.761,"Solar"
"United Kingdom","Helland Meads - resubmission",1.2,51.0174,-2.9591,"Solar"
"United Kingdom","Henbury Quarry",3.684,50.7735,-2.0477,"Solar"
"United Kingdom","Hendai Farm",13.4,51.6745,-3.2765,"Solar"
"United Kingdom","Hendre Fawr Farm",11.6,51.7409,-3.5913,"Solar"
"United Kingdom","Henley Solar Farm",6.5,52.4861,-2.8034,"Solar"
"United Kingdom","Hewas Solar Farm",5,50.3414,-4.9303,"Solar"
"United Kingdom","High Dyke (Mill Farm)",5,52.8826,-0.5994,"Solar"
"United Kingdom","High Leas",6.5,53.3199,0.0947,"Solar"
"United Kingdom","High Meadow Farm",4,54.5912,-1.3775,"Solar"
"United Kingdom","High Penn Solar Park",9.6,51.4512,-1.986,"Solar"
"United Kingdom","Higher Bye",6.79059,51.1726,-3.3597,"Solar"
"United Kingdom","Higher Hatherleigh Solar Farm",3.5,51.0437,-2.4272,"Solar"
"United Kingdom","Higher Hatherleigh Solar Farm extension",1.5,51.0438,-2.4107,"Solar"
"United Kingdom","Higher Hill Farm (extension)",1.5,51.0794,-2.6955,"Solar"
"United Kingdom","Higher Hill Solar Park",4.9864,51.0763,-2.6892,"Solar"
"United Kingdom","Higher Knapp Farm",1.5,51.0193,-2.9962,"Solar"
"United Kingdom","Higher Pirzwell Solar Farm",1.2,50.8745,-3.3154,"Solar"
"United Kingdom","Higher Tregarne Solar Farm",5,50.1217,-5.1351,"Solar"
"United Kingdom","Higher Trevartha Farm",3,50.4517,-4.4281,"Solar"
"United Kingdom","Highfields Farm (Braintree)",2.8,51.8248,0.7195,"Solar"
"United Kingdom","Highfields Farm (Colchester)",12.2,51.8248,0.7195,"Solar"
"United Kingdom","Highwood Lane",5,50.99,-1.5059,"Solar"
"United Kingdom","Hill End Farm",2.8,51.3118,-1.1114,"Solar"
"United Kingdom","Hill Farm",5,51.9621,-1.3333,"Solar"
"United Kingdom","Hill Farm Solar Park",10.2,50.6975,-1.1322,"Solar"
"United Kingdom","Hill Farm Solar Park (VoWH)",14.8,51.6166,-1.348,"Solar"
"United Kingdom","Hill Hall Farm",4.99896,51.9634,0.4035,"Solar"
"United Kingdom","Hillhouse Farm",28.5,51.7357,-2.3624,"Solar"
"United Kingdom","Hillside Solar Farm",25.2,54.5601,-6.1807,"Solar"
"United Kingdom","Hillsmoor Solar Farm",1.2,50.8112,-4.0867,"Solar"
"United Kingdom","Hoback Farm",13.1,52.1191,-0.0291,"Solar"
"United Kingdom","Hollamoor Farm (PV)",2,51.0506,-4.0744,"Solar"
"United Kingdom","Holly Farm Solar Park",5,50.688,-2.3171,"Solar"
"United Kingdom","Holton Airfield",11,52.3606,1.5258,"Solar"
"United Kingdom","Holtwood Farm",5,52.8882,-1.8077,"Solar"
"United Kingdom","Holwell Hill",6,51.1983,-2.384,"Solar"
"United Kingdom","Home Farm",6.7,51.4745,-3.2928,"Solar"
"United Kingdom","Home Farm (Merton - solar)",18.3,51.8648,-1.1438,"Solar"
"United Kingdom","Homeland Solar Farm",13.2,50.847,-1.8648,"Solar"
"United Kingdom","Homestead",3.9536,52.1026,-0.9232,"Solar"
"United Kingdom","Homestead Farm",10.7,50.694,-1.4431,"Solar"
"United Kingdom","Honington Solar Farm",13.6,52.3396,0.7886,"Solar"
"United Kingdom","Hook Valley Solar Park",15.3,51.0486,-2.4349,"Solar"
"United Kingdom","Hope Solar Farm",7.3,50.211,-5.3661,"Solar"
"United Kingdom","Hoplass Farm",10,51.6698,-5.0127,"Solar"
"United Kingdom","Hopton Road Industrial Estate",1.3,51.3713,-1.9676,"Solar"
"United Kingdom","Horam",8.11512,50.9313,0.2377,"Solar"
"United Kingdom","Horsacott Farm Solar Park",6.4,51.0642,-4.1088,"Solar"
"United Kingdom","Howton",4.99968,50.4424,-4.282,"Solar"
"United Kingdom","Hullavington Solar Park",7,51.5431,-2.1651,"Solar"
"United Kingdom","Hunciecroft Farm",8,53.2601,-1.1878,"Solar"
"United Kingdom","Hungerford",4.474,51.2798,-0.8805,"Solar"
"United Kingdom","Hunstrete (Wilmington Farm)",2.3,51.3516,-2.5039,"Solar"
"United Kingdom","Hunters Race Solar Park",9.3,50.8621,-0.7927,"Solar"
"United Kingdom","Huntspill Level Solar Park",5.5,51.1943,-2.962,"Solar"
"United Kingdom","Hurcott Copse Solar Farm",10,50.9373,-2.866,"Solar"
"United Kingdom","Hurst Farm",5,51.7286,-2.5074,"Solar"
"United Kingdom","Hyde Farm",10.8,52.1763,-0.7033,"Solar"
"United Kingdom","Ikea Distribution Centre - resubmission",1.7,53.5406,-1.0314,"Solar"
"United Kingdom","Iwade Solar Farm",1.7,51.3671,0.6542,"Solar"
"United Kingdom","Iwood Lane Solar Farm",8,51.3593,-2.7913,"Solar"
"United Kingdom","Jordanston Solar Farm",5,51.6754,-4.7959,"Solar"
"United Kingdom","Jubilee Farm  Barnby Moor",5,53.3659,-1.033,"Solar"
"United Kingdom","KERNICK MICA DAM - SOLAR FARM",12,50.3534,-4.9043,"Solar"
"United Kingdom","Kellygreen Farm",4,50.5629,-4.7479,"Solar"
"United Kingdom","Kenardington Place Farm",7,51.0612,0.8125,"Solar"
"United Kingdom","Kencot Hill Solar Farm (revised application)",37,51.7601,-1.6396,"Solar"
"United Kingdom","Kenninghall Solar Farm",7.99986,52.4329,0.9909,"Solar"
"United Kingdom","Kentishes Solar Farm",5,51.9059,0.6024,"Solar"
"United Kingdom","Kernow Solar Farm",5,50.4298,-5.0054,"Solar"
"United Kingdom","Kerriers Solar Park",9.6,50.4424,-4.8164,"Solar"
"United Kingdom","Ketton Solar Farm",9.04046,52.6441,-0.5588,"Solar"
"United Kingdom","Ketton Solar Phase 2",3.0855,52.6441,-0.5588,"Solar"
"United Kingdom","Kia Ora Farm",1.8,50.8545,-3.4082,"Solar"
"United Kingdom","Killan Farm Solar Array Extens",1,51.6265,-4.0459,"Solar"
"United Kingdom","Kingsland Barton Solar Farm (resubmission)",5,51.0181,-3.865,"Solar"
"United Kingdom","Kingspan Insulation Solar Installation",5,53.7944,-1.2259,"Solar"
"United Kingdom","Kingston Farm",5,51.3466,-2.2442,"Solar"
"United Kingdom","Kinmel 1 CIC",5,53.2868,-3.5252,"Solar"
"United Kingdom","Kinmel 2 CIC",5,53.2868,-3.5252,"Solar"
"United Kingdom","Kirton Solar PV Farm",3.2,52.9323,-0.0966,"Solar"
"United Kingdom","Knockcairn Road",6.5,54.6088,-6.1672,"Solar"
"United Kingdom","Knockworthy Farm Solar Park",4.6452,50.9853,-4.1224,"Solar"
"United Kingdom","Knolton Farmhouse Cheese Solar Farm",1,52.9588,-2.9559,"Solar"
"United Kingdom","Knottingley A",5,53.7028,-1.2423,"Solar"
"United Kingdom","Knottingley B",2.4,53.7028,-1.2423,"Solar"
"United Kingdom","Knowlton",11.541,51.2349,1.2649,"Solar"
"United Kingdom","LITTLE TREVEASE SOLAR PARK",5.3,50.1421,-5.1935,"Solar"
"United Kingdom","Laceby Solar Farm",27.1,53.5251,-0.1461,"Solar"
"United Kingdom","Lackford Estate Solar Park",20.9,52.2888,0.611,"Solar"
"United Kingdom","Lady Hole Farm",3,53.0089,-1.6909,"Solar"
"United Kingdom","Lains Farm",5,51.1987,-1.6116,"Solar"
"United Kingdom","Lake Farm",5,51.4982,-2.0907,"Solar"
"United Kingdom","Land Adjacent Claypits Farm (a)",5,51.8433,0.805,"Solar"
"United Kingdom","Land Adjacent Claypits Farm (b) (Birch Estate)",2.3,51.845,0.8046,"Solar"
"United Kingdom","Land At  Actrees Farm",5,51.6815,-2.4194,"Solar"
"United Kingdom","Land At Bake Farm",5,50.4018,-4.3562,"Solar"
"United Kingdom","Land At Chiddinglye Farm",5,50.9985,-0.067,"Solar"
"United Kingdom","Land At Court Farm",2.2,51.4979,-3.5174,"Solar"
"United Kingdom","Land At Cwm Bargoed",5,51.7461,-3.3172,"Solar"
"United Kingdom","Land At Debdale Lane",5,53.1602,-1.2161,"Solar"
"United Kingdom","Land At Ferry Farm",10,50.7577,-0.7845,"Solar"
"United Kingdom","Land At Guston Court Farm",5,51.1487,1.3283,"Solar"
"United Kingdom","Land At Potash Farm",7,52.0167,-0.8641,"Solar"
"United Kingdom","Land At Rymes Farm (Phase 1)",6.9,51.9184,-2.3715,"Solar"
"United Kingdom","Land At Rymes Farm (Phase 2)/Grange Solar Farm",6.8,51.92,-2.3737,"Solar"
"United Kingdom","Land At Swanland Road",5,51.6966,-0.2221,"Solar"
"United Kingdom","Land East Of Honeysome Road",4.6,52.4569,0.0393,"Solar"
"United Kingdom","Land East Of Wadbrook Farm",5,50.8117,-2.959,"Solar"
"United Kingdom","Land East of Horton Road",8.5,52.2055,-0.7951,"Solar"
"United Kingdom","Land East of Lawn Lane",5,52.6405,-2.1418,"Solar"
"United Kingdom","Land East of White Horse Lane",5,52.6051,1.3064,"Solar"
"United Kingdom","Land NW Of Pickhill Bridge Farm",3.6,53.0242,-2.9255,"Solar"
"United Kingdom","Land North East Of Penrose Far",1.5,50.3767,-4.957,"Solar"
"United Kingdom","Land North of Chiltern Greeen",5,51.8617,-0.352,"Solar"
"United Kingdom","Land North of Sandhutton Lane",5,54.237,-1.3985,"Solar"
"United Kingdom","Land North of the Wood at Averill Farm",5,53.1469,-1.3955,"Solar"
"United Kingdom","Land Off Folly Lane",5,53.1061,-0.0199,"Solar"
"United Kingdom","Land Off Ingarsby Lane",2.1,52.6337,-0.9985,"Solar"
"United Kingdom","Land On The East Side Of Fosse Way",10,52.2537,-1.4809,"Solar"
"United Kingdom","Land Opposite Tyn Y Pistyll",5,52.9874,-3.0704,"Solar"
"United Kingdom","Land Parcel North of Goddards",5,50.977,-0.1684,"Solar"
"United Kingdom","Land South Of Bryn Cyrnau Isaf (resubmission)",5.9,51.8338,-4.2807,"Solar"
"United Kingdom","Land South Off Ollerton Road",4.2,53.1874,-1.0553,"Solar"
"United Kingdom","Land South West Of Apollo Business Park",1.7,52.0794,-1.4169,"Solar"
"United Kingdom","Land South of Highfield House",5,54.1481,-1.2324,"Solar"
"United Kingdom","Land South of Knock Lane",4,52.1636,-0.9225,"Solar"
"United Kingdom","Land South of Pogmore Spinney",5,52.4985,-1.5989,"Solar"
"United Kingdom","Land To The East Of Back Lane",5,53.2267,-1.3743,"Solar"
"United Kingdom","Land To The North Of Dairy House Farm",3.4,53.1042,-2.5118,"Solar"
"United Kingdom","Land To The North Of Moor Farm",3.8,52.8045,-2.8657,"Solar"
"United Kingdom","Land To The South Of Todderstaffe",4.5,53.8233,-2.9621,"Solar"
"United Kingdom","Land West Of Hunger Hill Farm",5,54.5069,-1.4851,"Solar"
"United Kingdom","Land West Side of Axe and Cleaver Lane",5,51.2921,-2.2118,"Solar"
"United Kingdom","Land West of Parsonage Wood",4.2,50.79,-4.3993,"Solar"
"United Kingdom","Land West of Roberts Wall Far",2.5,51.6712,-4.7464,"Solar"
"United Kingdom","Land adjacent to Church Road",3.5,51.5612,-2.6576,"Solar"
"United Kingdom","Land at Ash Row Farm",5,53.7968,-1.2174,"Solar"
"United Kingdom","Land at Barnham",1,50.8226,-0.6514,"Solar"
"United Kingdom","Land at Beech Farm",4.6,51.6054,-1.7366,"Solar"
"United Kingdom","Land at Biggin Lane",5,52.4451,-0.1326,"Solar"
"United Kingdom","Land at Box Road",2.2,51.7184,-2.3606,"Solar"
"United Kingdom","Land at Darran Farm",2.6,51.6882,-3.1804,"Solar"
"United Kingdom","Land at Dayfields Farm",4.7,53.0269,-1.6572,"Solar"
"United Kingdom","Land at East Farm - extension",6,51.1751,-2.011,"Solar"
"United Kingdom","Land at Five Oaks Farm",5,51.0463,-0.4342,"Solar"
"United Kingdom","Land at Gilley's Mill Dam",5,50.3942,-4.8455,"Solar"
"United Kingdom","Land at Green Farm",1,52.0181,-2.77,"Solar"
"United Kingdom","Land at Heywood Grange",8.4,52.997,-2.0604,"Solar"
"United Kingdom","Land at High Point Farm",4.5,52.3354,-2.4943,"Solar"
"United Kingdom","Land at Hill Farm",1.2,52.725,-1.4457,"Solar"
"United Kingdom","Land at Ingles Hill Farm",3,52.7565,-1.4899,"Solar"
"United Kingdom","Land at Meadow Farm",5,52.5173,-0.9199,"Solar"
"United Kingdom","Land at Mill Farm",1,51.2291,-2.8218,"Solar"
"United Kingdom","Land at Morfa Camp",2.8,52.59,-4.0967,"Solar"
"United Kingdom","Land at Newlands Farm",5,50.6278,-2.4948,"Solar"
"United Kingdom","Land at Oldstone Farm",5,50.3515,-3.6621,"Solar"
"United Kingdom","Land at Pollington Airfield",5,53.6735,-1.0666,"Solar"
"United Kingdom","Land at Soho Farm",1.5,51.2311,-2.4367,"Solar"
"United Kingdom","Land at Stalbridge Park",5,50.9724,-2.3816,"Solar"
"United Kingdom","Land at Sutor Farm",5,51.0357,-2.3917,"Solar"
"United Kingdom","Land at Tangmere Airfield",5,50.8481,-0.7019,"Solar"
"United Kingdom","Land at Whatton Road",1.5,52.828,-1.287,"Solar"
"United Kingdom","Land at Woodhouse Farm",5,54.535,-1.0758,"Solar"
"United Kingdom","Land at Wreay",5,54.8195,-2.8971,"Solar"
"United Kingdom","Land between Orton Park Farm",6.4,54.8753,-2.9876,"Solar"
"United Kingdom","Land east of Littledown Business Park",6.2,51.0195,-2.1882,"Solar"
"United Kingdom","Land north of Ashton Road",4,51.3219,-2.1549,"Solar"
"United Kingdom","Land of Green Lane",5.8,52.8755,-1.781,"Solar"
"United Kingdom","Land of coal pit lane",5,53.9275,-2.2596,"Solar"
"United Kingdom","Land off Ford Lane",4.7,51.3058,0.3443,"Solar"
"United Kingdom","Land off Hooklands Lane",5,50.9524,-0.3855,"Solar"
"United Kingdom","Land off Moss Land (resubmission)",5,53.8457,-2.7596,"Solar"
"United Kingdom","Land off Moss Side Lane (resubmission)",5,53.775,-2.9298,"Solar"
"United Kingdom","Land south of Brick Kiln Road",5,52.5526,1.2496,"Solar"
"United Kingdom","Land to North West of Lodge Farm (Park Farm)",4,51.6198,-2.9922,"Solar"
"United Kingdom","Land to the East of Burton Lane",2.6,52.8033,-1.1116,"Solar"
"United Kingdom","Land to the north and south of Cakers Lane (Wilsom)",11,51.1424,-0.9501,"Solar"
"United Kingdom","Land to the south of Hill Farm (resubmission)",6.8,52.2061,-0.9772,"Solar"
"United Kingdom","Land to the west of Ashfordby Business Park",3.5,52.7785,-0.938,"Solar"
"United Kingdom","Land west of Welton Road",4.4,54.8089,-3.0022,"Solar"
"United Kingdom","Landmead Farm (East Hanney)",46,51.644,-1.3736,"Solar"
"United Kingdom","Lands West of Belfast Road",10,54.6356,-6.1148,"Solar"
"United Kingdom","Langage Solar Farm",5,50.3891,-4.0089,"Solar"
"United Kingdom","Langar Lane",10,52.9027,-0.9508,"Solar"
"United Kingdom","Langenhoe Solar Farm",21.3,51.8141,0.9368,"Solar"
"United Kingdom","Langford Solar Farm",13.1835,52.0405,-0.2532,"Solar"
"United Kingdom","Langlands Solar Farm",2.1,50.8973,-3.3609,"Solar"
"United Kingdom","Langley Hall Farm",2.4,51.6633,-1.0978,"Solar"
"United Kingdom","Langley Priory Solar Farm",2.024,52.4485,1.6747,"Solar"
"United Kingdom","Langstone Court Road Solar Farm",2.5,51.6009,-2.9121,"Solar"
"United Kingdom","Langton (FIT)",4.3472,51.9647,-4.9931,"Solar"
"United Kingdom","Langunnett",6.174,50.3913,-4.596,"Solar"
"United Kingdom","Laughton Level",7,50.8684,0.1202,"Solar"
"United Kingdom","Lawrence End Park",5,51.8733,-0.3578,"Solar"
"United Kingdom","Ld NW Of Ratcliffe House Farm",3.5,52.5946,-1.5079,"Solar"
"United Kingdom","Lee Farm",5,50.6925,-1.4491,"Solar"
"United Kingdom","Lee Moor",4.9873,50.4472,-4.0131,"Solar"
"United Kingdom","Leverton Ings",12,53.0199,0.0633,"Solar"
"United Kingdom","Liddeston Ridge Solar Park (Milford Haven)",5,51.7184,-5.0439,"Solar"
"United Kingdom","Limberlost",1.594,51.3811,-1.2325,"Solar"
"United Kingdom","Limes Farm Wickham Solar",5.7551,52.7739,-0.3186,"Solar"
"United Kingdom","Lincoln Farm",11.4,53.1427,0.2023,"Solar"
"United Kingdom","Lindridge Farm",5,52.6427,-1.3116,"Solar"
"United Kingdom","Little Irchester",4.67896,52.2894,-0.6548,"Solar"
"United Kingdom","Little Morton Solar Farm",14.3,53.3039,-0.9932,"Solar"
"United Kingdom","Little White Alice Solar Park",1.3,50.1707,-5.2253,"Solar"
"United Kingdom","Littlebourne",17,51.2738,1.1439,"Solar"
"United Kingdom","Littleton",12.1,50.8449,-2.1671,"Solar"
"United Kingdom","Littlewood Farm",14,52.1267,-0.8052,"Solar"
"United Kingdom","Littlewood Lane Solar",5,53.1812,-1.2038,"Solar"
"United Kingdom","Liverton Farm",4.8,50.6339,-3.3711,"Solar"
"United Kingdom","Llancayo Solar Farm",3.9,51.7227,-2.9165,"Solar"
"United Kingdom","Llwyn Du Solar Farm",8,52.1084,-4.5236,"Solar"
"United Kingdom","Lodge Farm (Broughton)",2.4,52.3703,-0.1314,"Solar"
"United Kingdom","Lodge Farm (Poulshot)",14.5,51.6176,-2.0531,"Solar"
"United Kingdom","Lodge Farm - Orston",12.4,52.966,-0.8324,"Solar"
"United Kingdom","London Southend Airport (resubmission)",2.5,51.5755,0.6938,"Solar"
"United Kingdom","Long Meadow Farm",4.1,51.8452,-0.6478,"Solar"
"United Kingdom","Long Sutton Butterfly And Wildlife Park",1.7,52.79,0.1348,"Solar"
"United Kingdom","Long Sutton Butterfly And Wildlife Park (extension)",1,52.7904,0.1359,"Solar"
"United Kingdom","Lount solar farm",2.8,52.7561,-1.4405,"Solar"
"United Kingdom","Lovedean Farm",4.5,50.9121,-1.0341,"Solar"
"United Kingdom","Lower Basset Down Farm",10.5,51.5245,-1.7914,"Solar"
"United Kingdom","Lower Bodiniel Farm",5,50.48,-4.7383,"Solar"
"United Kingdom","Lower Coombe Farm (Bean Field)",1,50.8832,-2.8379,"Solar"
"United Kingdom","Lower Coombe Farm Solar",1,50.8852,-2.8311,"Solar"
"United Kingdom","Lower End Farm",4.9,51.3066,-2.0387,"Solar"
"United Kingdom","Lower House",8.22,51.7342,-2.9459,"Solar"
"United Kingdom","Lower Marsh Farm",5,51.0667,-3.1167,"Solar"
"United Kingdom","Lower Pennington Farm",2.7,50.74,-1.5529,"Solar"
"United Kingdom","Lower Severalls Farm",10.8,50.8989,-2.7772,"Solar"
"United Kingdom","Lower Slade Farm",4.1,50.2933,-3.7671,"Solar"
"United Kingdom","Lower Stanley Farm",4,51.9799,-1.9979,"Solar"
"United Kingdom","Lower Ufford Lane",1.1,52.1366,1.3657,"Solar"
"United Kingdom","Lower Venn Farm",5,52.1386,-2.6694,"Solar"
"United Kingdom","Lowther Farms",1.8,52.3599,-1.0243,"Solar"
"United Kingdom","Luscott Barton",13,51.1105,-4.1205,"Solar"
"United Kingdom","Luson Farm",1.9,50.3617,-3.9413,"Solar"
"United Kingdom","Lynt Farm",27,51.6625,-1.7004,"Solar"
"United Kingdom","Lyreco - Telford Distribution Centre",3.8,52.706,-2.4221,"Solar"
"United Kingdom","MALMAYNES HALL FARM",12,51.4551,0.6142,"Solar"
"United Kingdom","MMD Shipping Services",1.2,50.8102,-1.09,"Solar"
"United Kingdom","MOD Lyneham",69.8,51.5066,-1.968,"Solar"
"United Kingdom","Mackies Dairy PV",1.8,57.3779,-2.3891,"Solar"
"United Kingdom","Maes Bach",4.5594,51.5639,-3.2916,"Solar"
"United Kingdom","Maesgwyn solar farm",7.5,51.7658,-3.6212,"Solar"
"United Kingdom","Majors Hill/Turners Hill Solar Farm",1.1,51.1104,-0.1088,"Solar"
"United Kingdom","Malmesbury Solar",5,51.6243,-2.1089,"Solar"
"United Kingdom","Manmoel Road Solar Park",4.1,51.7037,-3.1793,"Solar"
"United Kingdom","Manor Farm (Castle Cary)",1.8,51.0806,-2.5102,"Solar"
"United Kingdom","Manor Farm (Dorset)",5,51.0541,-2.3179,"Solar"
"United Kingdom","Manor Farm (Horton)",5,52.1752,-0.7804,"Solar"
"United Kingdom","Manor Farm (Keinton Mandeville)",1,51.0696,-2.6409,"Solar"
"United Kingdom","Manor Farm (Monmouthshire)",10.5,51.8346,-2.9253,"Solar"
"United Kingdom","Manor Farm (Wiltshire) - resubmission",6.3,51.4095,-2.2189,"Solar"
"United Kingdom","Manor Farm - Pertenhall",15,52.2679,-0.4234,"Solar"
"United Kingdom","Manor Farm - Shripney",5,50.8148,-0.6825,"Solar"
"United Kingdom","Manor Farm Eggington",4.992,50.3371,-4.8363,"Solar"
"United Kingdom","Manston",9.831,51.3519,1.3674,"Solar"
"United Kingdom","Manston Solar Farm extension (Westwood)",9.2,51.3519,1.3745,"Solar"
"United Kingdom","Marchington Solar Farm",4.3,52.878,-1.832,"Solar"
"United Kingdom","Margate",3.366,50.4671,-4.6976,"Solar"
"United Kingdom","Marley Thatch Solar Farm",6.3,50.4248,-3.8093,"Solar"
"United Kingdom","Marsh Farm",14,51.6264,-2.1108,"Solar"
"United Kingdom","Marsh Farm Hilperton",9.1,51.3422,-2.1856,"Solar"
"United Kingdom","Marsh House Solar Park",5.5,51.2056,-0.8486,"Solar"
"United Kingdom","Marshborough Farm solar park (resubmission)",5,51.2774,1.3072,"Solar"
"United Kingdom","Marshwood Farm",1.8,50.8394,-2.937,"Solar"
"United Kingdom","Marston",4.51136,52.9692,-0.6907,"Solar"
"United Kingdom","Meadow Farm (Thorpe Lanton)",4.998,52.5433,0.544,"Solar"
"United Kingdom","Mendennick Solar",2.64,50.355,-4.2407,"Solar"
"United Kingdom","Merston",4.999,50.8181,-0.7317,"Solar"
"United Kingdom","Mid Suffolk Home Solar Scheme",4.8,52.1541,1.0391,"Solar"
"United Kingdom","Middle Balbeggie",5,56.1479,-3.1467,"Solar"
"United Kingdom","Middle Treworder Farm",5,50.5036,-4.8437,"Solar"
"United Kingdom","Mill Farm (resubmission)",5,51.9074,-0.0466,"Solar"
"United Kingdom","Mill Hill Farm",5,54.0956,-1.0323,"Solar"
"United Kingdom","Millar Farm",7.21088,54.7415,-6.2388,"Solar"
"United Kingdom","Mingay Farm - extension",19.3,52.3351,0.1571,"Solar"
"United Kingdom","Misson Solar Farm",5,53.4454,-0.981,"Solar"
"United Kingdom","Molehill Farm",18,51.3566,1.0854,"Solar"
"United Kingdom","Moneystone Quarry Solar Farm (resubmission)",5,53.0133,-1.9333,"Solar"
"United Kingdom","Monksham Solar Farm",10.7,51.1846,-2.3358,"Solar"
"United Kingdom","Monty's Farm  Taunton",4.61032,51.0319,-3.1666,"Solar"
"United Kingdom","Moorhouse Farm",5,54.614,-3.53,"Solar"
"United Kingdom","Moorhouse Lane - resubmission",1.8,51.5149,-2.6576,"Solar"
"United Kingdom","Morfa Farm",2,51.4216,-3.4977,"Solar"
"United Kingdom","Morrisons roof mounted solar",2,51.3717,0.7454,"Solar"
"United Kingdom","Morton House (Marchington)",6.2,52.8738,-1.7764,"Solar"
"United Kingdom","Morton Wood Farm",4.8,52.1813,-1.9568,"Solar"
"United Kingdom","Moss Thorn Farm",5.8,54.6678,-2.7983,"Solar"
"United Kingdom","Mount Farm",22,52.0719,-1.9102,"Solar"
"United Kingdom","Mount Mill Farm - resubmission",12,52.0394,-0.8943,"Solar"
"United Kingdom","Munceys Farm",31.6,52.0649,0.011,"Solar"
"United Kingdom","NI Cluster Lough Road",5.39904,54.5584,-6.1909,"Solar"
"United Kingdom","NI Cluster Moira Road",5.93712,54.6077,-6.1899,"Solar"
"United Kingdom","NOTTINGTON LANE SOLAR FARM",5,50.6433,-2.5063,"Solar"
"United Kingdom","Nancrossa Farm solar park",6,50.1601,-5.1833,"Solar"
"United Kingdom","Nanteague Farm",7.7,50.3062,-5.0951,"Solar"
"United Kingdom","Nanterrow Farm",4.7,50.2179,-5.3681,"Solar"
"United Kingdom","Nanthenfoel Farms",5,52.1511,-4.1352,"Solar"
"United Kingdom","Natewood Farm",8.9,50.845,0.2357,"Solar"
"United Kingdom","Nectar Way Regional Distribution Centre",1,52.22,-0.9617,"Solar"
"United Kingdom","Nefyn (Tyddyn Cae)",4.92154,52.9138,-4.4789,"Solar"
"United Kingdom","Nether Mill Farm (resubmission)",3.1,50.8993,-3.3952,"Solar"
"United Kingdom","Netherfield Lane",19.7,53.2311,-1.0914,"Solar"
"United Kingdom","New Mains of Guynd",3.98784,56.574,-2.7091,"Solar"
"United Kingdom","New Rendy Farm",4.8,51.0074,-3.2012,"Solar"
"United Kingdom","New Row Farm",3.9,51.2042,-2.5281,"Solar"
"United Kingdom","New Stone House",12.5,51.868,-1.1824,"Solar"
"United Kingdom","Newlands Farm (East Devon)",5,50.7726,-2.951,"Solar"
"United Kingdom","Newlands Farm Solar Park",4.99928,50.8313,-1.1961,"Solar"
"United Kingdom","Newnham Estate",14,50.4085,-4.0295,"Solar"
"United Kingdom","Newnton Dairy",7.176,51.6265,-2.113,"Solar"
"United Kingdom","Newport (Began Road)",4.9,51.5508,-3.1003,"Solar"
"United Kingdom","Newton Downs Farm",5,50.3264,-4.0303,"Solar"
"United Kingdom","Newton Ferrers",19.501,50.4741,-4.3163,"Solar"
"United Kingdom","Newton Margate",1.5,50.4709,-4.6998,"Solar"
"United Kingdom","Next Distribution Centre Doncaster",2.5,53.538,-1.0335,"Solar"
"United Kingdom","Ninnis Farm Solar",5,50.3197,-4.8354,"Solar"
